Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point Norm,Solar Zenith Angle Norm,Surface Albedo,Wind Speed Norm,Relative Humidity Norm,Temperature Norm,Pressure,Pressure Cat
2017,12,8,4,0,0,0,0,0,0,Probably Clear,0.418604651,0.892,0.106,0.348623853,0.9122,0.37254902,1010,1010
2017,12,8,5,0,0,0,0,0,0,Super-Cooled Water,0.418604651,0.874944444,0.106,0.339449541,0.8868,0.37254902,1010,1010
2017,12,8,6,0,0,0,0,0,0,Overlapping,0.418604651,0.829166667,0.106,0.321100917,0.8674,0.37254902,1010,1010
2017,12,8,7,0,0,0,0,0,0,Overlapping,0.395348837,0.771944444,0.106,0.311926606,0.8542,0.37254902,1010,1010
2017,12,8,8,0,0,0,0,0,0,Super-Cooled Water,0.395348837,0.710888889,0.106,0.293577982,0.841,0.37254902,1010,1010
2017,12,8,9,0,0,0,0,0,0,Super-Cooled Water,0.395348837,0.649222222,0.106,0.275229358,0.833,0.37254902,1010,1010
2017,12,8,10,0,0,0,0,0,0,Overlapping,0.395348837,0.588833333,0.106,0.256880734,0.8298,0.37254902,1010,1010
2017,12,8,11,0,0,0,0,0,0,Probably Clear,0.395348837,0.531277778,0.106,0.23853211,0.8305,0.37254902,1010,1010
2017,12,8,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Probably Clear,0.395348837,0.478222222,0.106,0.220183486,0.8418,0.37254902,1010,1010
2017,12,8,13,59.88888889,583.1111111,176.4444444,59.88888889,583.1111111,176.4444444,Probably Clear,0.395348837,0.431888889,0.106,0.174311927,0.8386,0.37254902,1010,1010
2017,12,8,14,95,489,254,68,747,310,Overlapping,0.372093023,0.394888889,0.106,0.146788991,0.6941,0.411764706,1010,1010
2017,12,8,15,169,109,213,76,803,395,Overlapping,0.348837209,0.370222222,0.106,0.174311927,0.5911,0.431372549,1010,1010
2017,12,8,16,170,298,297,89,785,422,Overlapping,0.348837209,0.360666667,0.106,0.201834862,0.5697,0.431372549,1010,1010
2017,12,8,17,145,399,306,93,744,395,Overlapping,0.348837209,0.367333333,0.106,0.19266055,0.567,0.431372549,1010,1010
2017,12,8,18,75.88888889,778.8888889,341.4444444,75.88888889,778.8888889,341.4444444,Overlapping,0.348837209,0.389388889,0.106,0.183486239,0.5728,0.431372549,1010,1010
2017,12,8,19,61.36363636,654.8181818,216.8181818,61.36363636,654.8181818,216.8181818,Overlapping,0.372093023,0.424388889,0.106,0.183486239,0.688,0.411764706,1010,1010
2017,12,8,20,33.88888889,423.4444444,77,33.88888889,423.4444444,77,Overlapping,0.395348837,0.469277778,0.106,0.19266055,0.7898,0.392156863,1010,1010
2017,12,8,21,0,0,0,0,0,0,Overlapping,0.395348837,0.521277778,0.106,0.201834862,0.7752,0.392156863,1010,1010
2017,12,8,22,0,0,0,0,0,0,Opaque Ice,0.395348837,0.578166667,0.106,0.183486239,0.7661,0.392156863,1010,1010
2017,12,8,23,0,0,0,0,0,0,Opaque Ice,0.395348837,0.638166667,0.106,0.174311927,0.7517,0.392156863,1010,1010
2017,12,9,0,0,0,0,0,0,0,Overlapping,0.372093023,0.699722222,0.866,0.174311927,0.7442,0.392156863,1010,1010
2017,12,9,1,0,0,0,0,0,0,Opaque Ice,0.372093023,0.761111111,0.866,0.174311927,0.7384,0.392156863,1010,1010
2017,12,9,2,0,0,0,0,0,0,Overlapping,0.372093023,0.819444444,0.866,0.155963303,0.7205,0.392156863,1010,1010
2017,12,9,3,0,0,0,0,0,0,Overlapping,0.372093023,0.868444444,0.866,0.137614679,0.7257,0.392156863,1010,1010
2017,12,9,4,0,0,0,0,0,0,Opaque Ice,0.372093023,0.892555556,0.866,0.119266055,0.7088,0.392156863,1010,1010
2017,12,9,5,0,0,0,0,0,0,Opaque Ice,0.372093023,0.875722222,0.866,0.110091743,0.6944,0.392156863,1010,1010
2017,12,9,6,0,0,0,0,0,0,Opaque Ice,0.372093023,0.829944444,0.866,0.110091743,0.7001,0.392156863,1010,1010
2017,12,9,7,0,0,0,0,0,0,Opaque Ice,0.372093023,0.772722222,0.866,0.064220183,0.7195,0.392156863,1010,1010
2017,12,9,8,0,0,0,0,0,0,Opaque Ice,0.348837209,0.711666667,0.866,0.018348624,0.6459,0.392156863,1010,1010
2017,12,9,9,0,0,0,0,0,0,Overlapping,0.348837209,0.65,0.866,0.036697248,0.6587,0.392156863,1010,1010
2017,12,9,10,0,0,0,0,0,0,Overlapping,0.348837209,0.589666667,0.866,0.055045872,0.6863,0.392156863,1010,1010
2017,12,9,11,0,0,0,0,0,0,Overlapping,0.372093023,0.532055556,0.866,0.064220183,0.6974,0.392156863,1000,1000
2017,12,9,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Overlapping,0.372093023,0.479,0.866,0.073394495,0.7224,0.392156863,1000,1000
2017,12,9,13,59.88888889,583.1111111,176.4444444,59.88888889,583.1111111,176.4444444,Overlapping,0.395348837,0.432666667,0.866,0.082568807,0.7893,0.392156863,1010,1010
2017,12,9,14,123,26,131,88,663,302,Overlapping,0.418604651,0.395611111,0.866,0.119266055,0.8259,0.392156863,1000,1000
2017,12,9,15,100,484.64,100,98,738,389,Overlapping,0.418604651,0.370888889,0.866,0.155963303,0.8217,0.392156863,1000,1000
2017,12,9,16,134,531.3913043,134,105,749,421,Overlapping,0.441860465,0.361222222,0.866,0.201834862,0.8668,0.392156863,1000,1000
2017,12,9,17,61,534.5652174,61,101,738,399,Overlapping,0.441860465,0.367722222,0.866,0.23853211,0.9069,0.392156863,1000,1000
2017,12,9,18,75.88888889,778.8888889,341.4444444,75.88888889,778.8888889,341.4444444,Overlapping,0.441860465,0.389666667,0.866,0.266055046,0.9341,0.392156863,1000,1000
2017,12,9,19,61.36363636,654.8181818,216.8181818,61.36363636,654.8181818,216.8181818,Overlapping,0.441860465,0.424555556,0.866,0.293577982,0.957,0.392156863,1000,1000
2017,12,9,20,33.88888889,423.4444444,77,33.88888889,423.4444444,77,Overlapping,0.441860465,0.469333333,0.866,0.330275229,0.981,0.392156863,1000,1000
2017,12,9,21,0,0,0,0,0,0,Overlapping,0.441860465,0.521222222,0.866,0.357798165,1,0.37254902,1000,1000
2017,12,9,22,0,0,0,0,0,0,Overlapping,0.441860465,0.578055556,0.866,0.403669725,1,0.37254902,1000,1000
2017,12,9,23,0,0,0,0,0,0,Overlapping,0.441860465,0.638055556,0.866,0.403669725,1,0.37254902,1000,1000
2017,12,10,0,0,0,0,0,0,0,Overlapping,0.441860465,0.699555556,0.866,0.357798165,0.9987,0.392156863,1000,1000
2017,12,10,1,0,0,0,0,0,0,Overlapping,0.465116279,0.760944444,0.866,0.339449541,1,0.392156863,990,<=900
2017,12,10,2,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.819388889,0.866,0.348623853,0.9982,0.392156863,990,<=900
2017,12,10,3,0,0,0,0,0,0,Overlapping,0.441860465,0.868611111,0.866,0.357798165,1,0.37254902,990,<=900
2017,12,10,4,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.893,0.866,0.357798165,1,0.37254902,990,<=900
2017,12,10,5,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.876444444,0.866,0.348623853,1,0.37254902,990,<=900
2017,12,10,6,0,0,0,0,0,0,Overlapping,0.441860465,0.830722222,0.866,0.339449541,1,0.37254902,990,<=900
2017,12,10,7,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.7735,0.866,0.330275229,0.9749,0.37254902,990,<=900
2017,12,10,8,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.712444444,0.866,0.321100917,0.9418,0.37254902,1000,1000
2017,12,10,9,0,0,0,0,0,0,Super-Cooled Water,0.418604651,0.650777778,0.866,0.302752294,0.9174,0.37254902,1000,1000
2017,12,10,10,0,0,0,0,0,0,Super-Cooled Water,0.418604651,0.590388889,0.866,0.293577982,0.9023,0.37254902,1000,1000
2017,12,10,11,0,0,0,0,0,0,Super-Cooled Water,0.418604651,0.532833333,0.866,0.293577982,0.8893,0.37254902,1000,1000
2017,12,10,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Super-Cooled Water,0.418604651,0.479777778,0.866,0.302752294,0.8764,0.37254902,1000,1000
2017,12,10,13,59.88888889,583.1111111,176.4444444,59.88888889,583.1111111,176.4444444,Super-Cooled Water,0.418604651,0.433388889,0.866,0.311926606,0.9027,0.37254902,1000,1000
2017,12,10,14,78,754,320,78,754,320,Clear,0.418604651,0.396277778,0.866,0.321100917,0.8584,0.392156863,1000,1000
2017,12,10,15,92,805,409,92,805,409,Clear,0.441860465,0.3715,0.866,0.321100917,0.8661,0.392156863,1000,1000
2017,12,10,16,102,809,443,102,809,443,Clear,0.441860465,0.361722222,0.866,0.321100917,0.806,0.411764706,1000,1000
2017,12,10,17,102,784,418,102,784,418,Clear,0.441860465,0.368111111,0.866,0.321100917,0.8052,0.411764706,1000,1000
2017,12,10,18,85,755,341,85,755,341,Clear,0.441860465,0.389888889,0.866,0.321100917,0.7562,0.431372549,1000,1000
2017,12,10,19,65,644,217,65,644,217,Clear,0.441860465,0.424666667,0.866,0.321100917,0.8224,0.411764706,1000,1000
2017,12,10,20,34,384,71,34,384,71,Probably Clear,0.441860465,0.469333333,0.866,0.321100917,0.897,0.392156863,1000,1000
2017,12,10,21,0,0,0,0,0,0,Probably Clear,0.441860465,0.521166667,0.866,0.311926606,0.9437,0.37254902,1000,1000
2017,12,10,22,0,0,0,0,0,0,Probably Clear,0.418604651,0.577944444,0.866,0.302752294,0.9254,0.37254902,1000,1000
2017,12,10,23,0,0,0,0,0,0,Probably Clear,0.418604651,0.637833333,0.866,0.28440367,0.8999,0.37254902,1010,1010
2017,12,11,0,0,0,0,0,0,0,Probably Clear,0.418604651,0.699388889,0.866,0.28440367,0.8761,0.37254902,1010,1010
2017,12,11,1,0,0,0,0,0,0,Overlapping,0.395348837,0.760777778,0.866,0.275229358,0.8585,0.37254902,1010,1010
2017,12,11,2,0,0,0,0,0,0,Overlapping,0.395348837,0.819333333,0.866,0.266055046,0.863,0.37254902,1010,1010
2017,12,11,3,0,0,0,0,0,0,Overlapping,0.418604651,0.868666667,0.866,0.266055046,0.878,0.37254902,1010,1010
2017,12,11,4,0,0,0,0,0,0,Overlapping,0.418604651,0.893444444,0.866,0.275229358,0.8919,0.37254902,1010,1010
2017,12,11,5,0,0,0,0,0,0,Super-Cooled Water,0.418604651,0.877111111,0.866,0.28440367,0.9031,0.37254902,1010,1010
2017,12,11,6,0,0,0,0,0,0,Super-Cooled Water,0.418604651,0.831444444,0.866,0.293577982,0.898,0.37254902,1010,1010
2017,12,11,7,0,0,0,0,0,0,Super-Cooled Water,0.418604651,0.774222222,0.866,0.28440367,0.8762,0.37254902,1010,1010
2017,12,11,8,0,0,0,0,0,0,Probably Clear,0.395348837,0.713166667,0.866,0.28440367,0.8554,0.37254902,1000,1000
2017,12,11,9,0,0,0,0,0,0,Super-Cooled Water,0.395348837,0.651555556,0.866,0.28440367,0.8491,0.37254902,1010,1010
2017,12,11,10,0,0,0,0,0,0,Probably Clear,0.395348837,0.591166667,0.866,0.28440367,0.8542,0.37254902,1010,1010
2017,12,11,11,0,0,0,0,0,0,Overlapping,0.395348837,0.533611111,0.866,0.28440367,0.8618,0.37254902,1010,1010
2017,12,11,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Overlapping,0.418604651,0.4805,0.866,0.28440367,0.8643,0.37254902,1010,1010
2017,12,11,13,103,289,163,103,289,163,Probably Clear,0.418604651,0.434111111,0.866,0.28440367,0.8874,0.37254902,1010,1010
2017,12,11,14,130,144,176,140,486,294,Super-Cooled Water,0.418604651,0.396944444,0.866,0.275229358,0.8352,0.392156863,1010,1010
2017,12,11,15,105,580,332,100,771,402,Super-Cooled Water,0.418604651,0.372111111,0.866,0.266055046,0.8238,0.392156863,1010,1010
2017,12,11,16,102,804,440,102,804,440,Clear,0.418604651,0.362166667,0.866,0.247706422,0.7552,0.411764706,1010,1010
2017,12,11,17,98,799,419,98,799,419,Clear,0.395348837,0.368444444,0.866,0.229357798,0.7477,0.411764706,1010,1010
2017,12,11,18,87,750,341,87,750,341,Probably Clear,0.395348837,0.390111111,0.866,0.201834862,0.7424,0.411764706,1010,1010
2017,12,11,19,70,624,216,70,624,216,Clear,0.418604651,0.424722222,0.866,0.183486239,0.7482,0.411764706,1010,1010
2017,12,11,20,33.88888889,423.4444444,77,33.88888889,423.4444444,77,Clear,0.418604651,0.469277778,0.866,0.183486239,0.8461,0.392156863,1010,1010
2017,12,11,21,0,0,0,0,0,0,Clear,0.418604651,0.521055556,0.866,0.183486239,0.8695,0.37254902,1010,1010
2017,12,11,22,0,0,0,0,0,0,Overlapping,0.395348837,0.577777778,0.866,0.174311927,0.7863,0.392156863,1010,1010
2017,12,11,23,0,0,0,0,0,0,Clear,0.372093023,0.637666667,0.866,0.146788991,0.7321,0.392156863,1010,1010
2017,12,12,0,0,0,0,0,0,0,Overlapping,0.348837209,0.699166667,0.866,0.100917431,0.6846,0.392156863,1010,1010
2017,12,12,1,0,0,0,0,0,0,Super-Cooled Water,0.325581395,0.760611111,0.866,0.055045872,0.6388,0.392156863,1010,1010
2017,12,12,2,0,0,0,0,0,0,Overlapping,0.325581395,0.819166667,0.866,0.055045872,0.663,0.37254902,1010,1010
2017,12,12,3,0,0,0,0,0,0,Super-Cooled Water,0.325581395,0.868722222,0.866,0.100917431,0.6765,0.37254902,1010,1010
2017,12,12,4,0,0,0,0,0,0,Overlapping,0.348837209,0.893833333,0.866,0.146788991,0.7098,0.37254902,1010,1010
2017,12,12,5,0,0,0,0,0,0,Overlapping,0.372093023,0.877777778,0.866,0.165137615,0.7587,0.37254902,1010,1010
2017,12,12,6,0,0,0,0,0,0,Overlapping,0.395348837,0.832166667,0.866,0.183486239,0.8233,0.37254902,1010,1010
2017,12,12,7,0,0,0,0,0,0,Overlapping,0.395348837,0.774944444,0.866,0.19266055,0.8603,0.37254902,1000,1000
2017,12,12,8,0,0,0,0,0,0,Overlapping,0.418604651,0.713888889,0.866,0.211009174,0.8865,0.37254902,1000,1000
2017,12,12,9,0,0,0,0,0,0,Overlapping,0.418604651,0.652277778,0.866,0.220183486,0.8639,0.392156863,1000,1000
2017,12,12,10,0,0,0,0,0,0,Overlapping,0.441860465,0.591888889,0.866,0.220183486,0.9072,0.392156863,1000,1000
2017,12,12,11,0,0,0,0,0,0,Overlapping,0.441860465,0.534277778,0.866,0.23853211,0.8816,0.411764706,1000,1000
2017,12,12,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Overlapping,0.465116279,0.481222222,0.866,0.266055046,0.8733,0.431372549,1000,1000
2017,12,12,13,59.88888889,583.1111111,176.4444444,59.88888889,583.1111111,176.4444444,Overlapping,0.488372093,0.434777778,0.866,0.28440367,0.9388,0.431372549,1000,1000
2017,12,12,14,100,469.9333333,100,113,562,291,Overlapping,0.488372093,0.397555556,0.866,0.302752294,0.9288,0.450980392,1000,1000
2017,12,12,15,147,20,155,136,618,377,Overlapping,0.511627907,0.372611111,0.866,0.321100917,0.9782,0.450980392,1000,1000
2017,12,12,16,181,106,226,149,623,410,Overlapping,0.534883721,0.362611111,0.866,0.339449541,0.9541,0.470588235,990,<=900
2017,12,12,17,54,534.5652174,54,148,594,387,Overlapping,0.534883721,0.368722222,0.866,0.339449541,0.995,0.470588235,990,<=900
2017,12,12,18,75.88888889,778.8888889,341.4444444,75.88888889,778.8888889,341.4444444,Overlapping,0.558139535,0.390277778,0.866,0.330275229,0.9714,0.490196078,990,<=900
2017,12,12,19,61.36363636,654.8181818,216.8181818,61.36363636,654.8181818,216.8181818,Overlapping,0.581395349,0.424777778,0.866,0.311926606,0.9457,0.509803922,990,<=900
2017,12,12,20,33.88888889,423.4444444,77,33.88888889,423.4444444,77,Overlapping,0.581395349,0.469222222,0.866,0.28440367,1,0.490196078,990,<=900
2017,12,12,21,0,0,0,0,0,0,Overlapping,0.581395349,0.520888889,0.866,0.256880734,1,0.490196078,990,<=900
2017,12,12,22,0,0,0,0,0,0,Overlapping,0.604651163,0.577555556,0.866,0.220183486,1,0.509803922,980,<=900
2017,12,12,23,0,0,0,0,0,0,Probably Clear,0.581395349,0.637444444,0.866,0.201834862,1,0.490196078,980,<=900
2017,12,13,0,0,0,0,0,0,0,Super-Cooled Water,0.534883721,0.698944444,0.866,0.229357798,1,0.470588235,980,<=900
2017,12,13,1,0,0,0,0,0,0,Overlapping,0.534883721,0.760333333,0.866,0.28440367,1,0.450980392,980,<=900
2017,12,13,2,0,0,0,0,0,0,Overlapping,0.488372093,0.819,0.866,0.357798165,1,0.411764706,980,<=900
2017,12,13,3,0,0,0,0,0,0,Opaque Ice,0.465116279,0.868777778,0.866,0.403669725,1,0.392156863,980,<=900
2017,12,13,4,0,0,0,0,0,0,Opaque Ice,0.441860465,0.894166667,0.866,0.412844037,1,0.37254902,980,<=900
2017,12,13,5,0,0,0,0,0,0,Opaque Ice,0.441860465,0.878388889,0.866,0.422018349,0.9721,0.37254902,980,<=900
2017,12,13,6,0,0,0,0,0,0,Opaque Ice,0.418604651,0.832888889,0.866,0.458715596,0.9041,0.37254902,980,<=900
2017,12,13,7,0,0,0,0,0,0,Super-Cooled Water,0.395348837,0.775666667,0.866,0.467889908,0.824,0.37254902,980,<=900
2017,12,13,8,0,0,0,0,0,0,Super-Cooled Water,0.348837209,0.714611111,0.866,0.486238532,0.8599,0.333333333,980,<=900
2017,12,13,9,0,0,0,0,0,0,Overlapping,0.325581395,0.652944444,0.866,0.504587156,0.8365,0.31372549,980,<=900
2017,12,13,10,0,0,0,0,0,0,Overlapping,0.302325581,0.592611111,0.866,0.504587156,0.8232,0.294117647,980,<=900
2017,12,13,11,0,0,0,0,0,0,Probably Clear,0.279069767,0.535,0.866,0.486238532,0.7693,0.294117647,980,<=900
2017,12,13,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Probably Clear,0.279069767,0.481888889,0.866,0.47706422,0.8022,0.274509804,980,<=900
2017,12,13,13,59.88888889,583.1111111,176.4444444,59.88888889,583.1111111,176.4444444,Probably Clear,0.255813953,0.435388889,0.866,0.47706422,0.7329,0.294117647,980,<=900
2017,12,13,14,126,200,189,105,658,312,Super-Cooled Water,0.255813953,0.398166667,0.866,0.486238532,0.6799,0.31372549,980,<=900
2017,12,13,15,98,612,335,135,684,401,Super-Cooled Water,0.255813953,0.373111111,0.866,0.504587156,0.6798,0.31372549,980,<=900
2017,12,13,16,97,655,371,162,647,432,Super-Cooled Water,0.255813953,0.363,0.866,0.532110092,0.6746,0.31372549,980,<=900
2017,12,13,17,89,668,356,172,584,406,Super-Cooled Water,0.255813953,0.369,0.866,0.550458716,0.666,0.31372549,980,<=900
2017,12,13,18,75.88888889,778.8888889,341.4444444,75.88888889,778.8888889,341.4444444,Super-Cooled Water,0.255813953,0.390388889,0.866,0.568807339,0.6552,0.31372549,980,<=900
2017,12,13,19,83,563,215,83,563,215,Probably Clear,0.255813953,0.424777778,0.866,0.577981651,0.6498,0.31372549,990,<=900
2017,12,13,20,33.88888889,423.4444444,77,33.88888889,423.4444444,77,Probably Clear,0.255813953,0.469111111,0.866,0.568807339,0.7026,0.294117647,990,<=900
2017,12,13,21,0,0,0,0,0,0,Probably Clear,0.255813953,0.520722222,0.866,0.568807339,0.7111,0.294117647,990,<=900
2017,12,13,22,0,0,0,0,0,0,Super-Cooled Water,0.255813953,0.577333333,0.866,0.550458716,0.7168,0.294117647,990,<=900
2017,12,13,23,0,0,0,0,0,0,Super-Cooled Water,0.255813953,0.637166667,0.866,0.541284404,0.7199,0.294117647,990,<=900
2017,12,14,0,0,0,0,0,0,0,Probably Clear,0.255813953,0.698666667,0.866,0.52293578,0.7221,0.294117647,990,<=900
2017,12,14,1,0,0,0,0,0,0,Super-Cooled Water,0.255813953,0.760111111,0.866,0.504587156,0.7248,0.294117647,990,<=900
2017,12,14,2,0,0,0,0,0,0,Probably Clear,0.255813953,0.818833333,0.866,0.47706422,0.728,0.294117647,990,<=900
2017,12,14,3,0,0,0,0,0,0,Opaque Ice,0.255813953,0.868722222,0.866,0.458715596,0.7305,0.294117647,990,<=900
2017,12,14,4,0,0,0,0,0,0,Overlapping,0.255813953,0.8945,0.866,0.431192661,0.7304,0.294117647,990,<=900
2017,12,14,5,0,0,0,0,0,0,Opaque Ice,0.255813953,0.878944444,0.866,0.403669725,0.6761,0.31372549,990,<=900
2017,12,14,6,0,0,0,0,0,0,Overlapping,0.255813953,0.833555556,0.866,0.376146789,0.6712,0.31372549,990,<=900
2017,12,14,7,0,0,0,0,0,0,Overlapping,0.255813953,0.776333333,0.866,0.357798165,0.6681,0.31372549,990,<=900
2017,12,14,8,0,0,0,0,0,0,Overlapping,0.255813953,0.715277778,0.866,0.330275229,0.6739,0.31372549,990,<=900
2017,12,14,9,0,0,0,0,0,0,Super-Cooled Water,0.279069767,0.653666667,0.866,0.293577982,0.6841,0.294117647,990,<=900
2017,12,14,10,0,0,0,0,0,0,Super-Cooled Water,0.279069767,0.593277778,0.866,0.247706422,0.7395,0.294117647,990,<=900
2017,12,14,11,0,0,0,0,0,0,Overlapping,0.279069767,0.535666667,0.866,0.211009174,0.7397,0.294117647,990,<=900
2017,12,14,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Overlapping,0.279069767,0.482555556,0.866,0.19266055,0.6925,0.31372549,990,<=900
2017,12,14,13,59.88888889,583.1111111,176.4444444,59.88888889,583.1111111,176.4444444,Overlapping,0.279069767,0.436,0.866,0.201834862,0.7134,0.31372549,990,<=900
2017,12,14,14,99.70588235,469.9333333,231.4705882,82.88235294,699.2352941,307.8823529,Overlapping,0.279069767,0.398722222,0.866,0.220183486,0.7341,0.31372549,990,<=900
2017,12,14,15,159,244,253,160,571,381,Overlapping,0.302325581,0.373611111,0.866,0.266055046,0.6998,0.333333333,990,<=900
2017,12,14,16,108.3571429,531.3913043,292.1428571,99.85714286,777.8928571,426.7857143,Overlapping,0.302325581,0.363333333,0.866,0.311926606,0.6596,0.352941176,990,<=900
2017,12,14,17,100,619,347,138,674,407,Super-Cooled Water,0.302325581,0.369222222,0.866,0.348623853,0.6575,0.352941176,1000,1000
2017,12,14,18,84,771,345,84,771,345,Clear,0.302325581,0.390444444,0.866,0.376146789,0.6493,0.352941176,1000,1000
2017,12,14,19,60,706,225,60,706,225,Clear,0.279069767,0.424722222,0.866,0.403669725,0.6345,0.352941176,1000,1000
2017,12,14,20,31,490,78,31,490,78,Probably Clear,0.279069767,0.469,0.866,0.412844037,0.6168,0.352941176,1000,1000
2017,12,14,21,0,0,0,0,0,0,Probably Clear,0.279069767,0.520555556,0.866,0.440366972,0.6417,0.333333333,1000,1000
2017,12,14,22,0,0,0,0,0,0,Probably Clear,0.255813953,0.577055556,0.866,0.440366972,0.6604,0.31372549,1000,1000
2017,12,14,23,0,0,0,0,0,0,Super-Cooled Water,0.23255814,0.636888889,0.866,0.431192661,0.6812,0.294117647,1000,1000
2017,12,15,0,0,0,0,0,0,0,Super-Cooled Water,0.23255814,0.698333333,0.866,0.403669725,0.703,0.274509804,1010,1010
2017,12,15,1,0,0,0,0,0,0,Probably Clear,0.23255814,0.759777778,0.866,0.385321101,0.7407,0.254901961,1010,1010
2017,12,15,2,0,0,0,0,0,0,Super-Cooled Water,0.23255814,0.818611111,0.866,0.376146789,0.736,0.254901961,1010,1010
2017,12,15,3,0,0,0,0,0,0,Super-Cooled Water,0.23255814,0.868666667,0.866,0.366972477,0.7948,0.235294118,1010,1010
2017,12,15,4,0,0,0,0,0,0,Super-Cooled Water,0.23255814,0.894722222,0.866,0.357798165,0.7994,0.235294118,1010,1010
2017,12,15,5,0,0,0,0,0,0,Overlapping,0.23255814,0.8795,0.866,0.339449541,0.8048,0.235294118,1010,1010
2017,12,15,6,0,0,0,0,0,0,Super-Cooled Water,0.23255814,0.834166667,0.866,0.311926606,0.8093,0.235294118,1010,1010
2017,12,15,7,0,0,0,0,0,0,Probably Clear,0.23255814,0.777,0.866,0.28440367,0.8151,0.235294118,1010,1010
2017,12,15,8,0,0,0,0,0,0,Super-Cooled Water,0.23255814,0.715944444,0.866,0.256880734,0.8227,0.235294118,1010,1010
2017,12,15,9,0,0,0,0,0,0,Overlapping,0.23255814,0.654333333,0.866,0.23853211,0.8314,0.235294118,1010,1010
2017,12,15,10,0,0,0,0,0,0,Overlapping,0.23255814,0.593944444,0.866,0.211009174,0.8392,0.235294118,1010,1010
2017,12,15,11,0,0,0,0,0,0,Overlapping,0.23255814,0.536333333,0.866,0.183486239,0.7824,0.254901961,1010,1010
2017,12,15,12,24,262.8333333,39.66666667,24,262.8333333,39.66666667,Overlapping,0.23255814,0.483166667,0.866,0.165137615,0.7283,0.274509804,1010,1010
2017,12,15,13,59.88888889,583.1111111,176.4444444,59.88888889,583.1111111,176.4444444,Overlapping,0.23255814,0.436611111,0.866,0.137614679,0.6716,0.294117647,1010,1010
2017,12,15,14,99.70588235,469.9333333,231.4705882,82.88235294,699.2352941,307.8823529,Overlapping,0.23255814,0.399222222,0.866,0.119266055,0.6238,0.31372549,1010,1010
2017,12,15,15,122,481,307,103,781,404,Overlapping,0.23255814,0.374,0.866,0.119266055,0.6246,0.31372549,1010,1010
2017,12,15,16,145,429,323,109,797,440,Overlapping,0.23255814,0.363611111,0.866,0.128440367,0.6279,0.31372549,1010,1010
2017,12,15,17,142,400,302,108,773,417,Overlapping,0.23255814,0.369333333,0.866,0.128440367,0.5849,0.333333333,1010,1010
2017,12,15,18,75.88888889,778.8888889,341.4444444,75.88888889,778.8888889,341.4444444,Overlapping,0.255813953,0.3905,0.866,0.119266055,0.5905,0.333333333,1010,1010
2017,12,15,19,61.36363636,654.8181818,216.8181818,61.36363636,654.8181818,216.8181818,Overlapping,0.255813953,0.424611111,0.866,0.100917431,0.6002,0.333333333,1010,1010
2017,12,15,20,33.88888889,423.4444444,77,33.88888889,423.4444444,77,Overlapping,0.255813953,0.468833333,0.866,0.091743119,0.6754,0.31372549,1010,1010
2017,12,15,21,0,0,0,0,0,0,Opaque Ice,0.279069767,0.520277778,0.866,0.082568807,0.7262,0.31372549,1000,1000
2017,12,15,22,0,0,0,0,0,0,Opaque Ice,0.279069767,0.576777778,0.866,0.064220183,0.7282,0.31372549,1000,1000
2017,12,15,23,0,0,0,0,0,0,Opaque Ice,0.279069767,0.636555556,0.866,0.073394495,0.7381,0.31372549,1000,1000
2017,12,16,0,0,0,0,0,0,0,Overlapping,0.302325581,0.698,0.866,0.100917431,0.7801,0.31372549,1000,1000
2017,12,16,1,0,0,0,0,0,0,Overlapping,0.325581395,0.759444444,0.866,0.128440367,0.8093,0.31372549,1000,1000
2017,12,16,2,0,0,0,0,0,0,Super-Cooled Water,0.325581395,0.818333333,0.866,0.165137615,0.8324,0.31372549,1000,1000
2017,12,16,3,0,0,0,0,0,0,Super-Cooled Water,0.325581395,0.8685,0.866,0.211009174,0.8488,0.31372549,1000,1000
2017,12,16,4,0,0,0,0,0,0,Overlapping,0.325581395,0.894944444,0.866,0.256880734,0.8536,0.31372549,1000,1000
2017,12,16,5,0,0,0,0,0,0,Overlapping,0.325581395,0.88,0.866,0.293577982,0.8408,0.31372549,1000,1000
2017,12,16,6,0,0,0,0,0,0,Overlapping,0.325581395,0.834777778,0.866,0.330275229,0.885,0.294117647,1000,1000
2017,12,16,7,0,0,0,0,0,0,Overlapping,0.325581395,0.777666667,0.866,0.348623853,0.8666,0.294117647,1000,1000
2017,12,16,8,0,0,0,0,0,0,Overlapping,0.302325581,0.716611111,0.866,0.357798165,0.8553,0.294117647,1000,1000
