Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2016,2,1,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Probably Clear,4,86.22,0.119,2.2,88.36,6,1000
2016,2,1,22,0,0,0,0,0,0,Opaque Ice,3,96.51,0.119,2.1,93.07,5,1000
2016,2,1,23,0,0,0,0,0,0,Opaque Ice,3,107.36,0.119,2.2,91.19,5,1010
2016,2,2,0,0,0,0,0,0,0,Overlapping,3,118.45,0.119,2.4,94.7,4,1010
2016,2,2,1,0,0,0,0,0,0,Overlapping,2,129.45,0.119,2.7,91.73,4,1010
2016,2,2,2,0,0,0,0,0,0,Overlapping,2,139.85,0.119,2.8,96.16,3,1010
2016,2,2,3,0,0,0,0,0,0,Overlapping,2,148.74,0.119,2.7,94,3,1010
2016,2,2,4,0,0,0,0,0,0,Overlapping,1,154.19,0.119,2.4,98.63,2,1010
2016,2,2,5,0,0,0,0,0,0,Overlapping,1,153.87,0.119,2.2,96.64,2,1010
2016,2,2,6,0,0,0,0,0,0,Probably Clear,1,147.93,0.119,2.2,100,1,1010
2016,2,2,7,0,0,0,0,0,0,Probably Clear,0,138.82,0.119,2.3,100,0,1010
2016,2,2,8,0,0,0,0,0,0,Probably Clear,0,128.31,0.119,2.2,100,0,1010
2016,2,2,9,0,0,0,0,0,0,Probably Clear,0,117.27,0.119,2.1,100,0,1010
2016,2,2,10,0,0,0,0,0,0,Probably Clear,0,106.17,0.119,2,100,0,1010
2016,2,2,11,0,0,0,0,0,0,Probably Clear,0,95.35,0.119,2,100,0,1010
2016,2,2,12,27,381,59,27,381,59,Probably Clear,0,85.11,0.119,1.9,96.08,1,1010
2016,2,2,13,54,682,221,54,682,221,Clear,0,75.84,0.119,1.8,86.49,3,1020
2016,2,2,14,66,816,372,66,816,372,Clear,1,68.03,0.119,1.7,76.47,5,1020
2016,2,2,15,71,889,484,71,889,484,Clear,0,62.3,0.119,1.5,68.93,6,1020
2016,2,2,16,74,912,540,74,912,540,Clear,0,59.3,0.119,1.4,62.7,7,1020
2016,2,2,17,75,910,538,75,910,538,Clear,0,59.44,0.119,1.3,61.99,7,1020
2016,2,2,18,71,884,476,71,884,476,Clear,0,62.72,0.119,1.2,61.51,7,1020
2016,2,2,19,63,822,362,63,822,362,Clear,0,68.66,0.119,1,65.97,6,1020
2016,2,2,20,49,688,208,49,688,208,Clear,1,76.62,0.119,0.9,77.35,5,1020
2016,2,2,21,22,353,47,22,353,47,Probably Clear,0,86,0.119,0.9,74.51,4,1020
2016,2,2,22,0,0,0,0,0,0,Probably Clear,0,96.3,0.119,1.1,78.66,3,1020
2016,2,2,23,0,0,0,0,0,0,Clear,0,107.15,0.119,1.5,85.63,2,1020
2016,2,3,0,0,0,0,0,0,0,Clear,0,118.24,0.119,1.9,92.66,1,1020
2016,2,3,1,0,0,0,0,0,0,Probably Clear,0,129.23,0.119,2.3,94.75,1,1020
2016,2,3,2,0,0,0,0,0,0,Overlapping,0,139.62,0.119,2.5,98.99,1,1020
2016,2,3,3,0,0,0,0,0,0,Super-Cooled Water,1,148.48,0.119,2.5,100,1,1020
2016,2,3,4,0,0,0,0,0,0,Overlapping,1,153.91,0.119,2.4,100,1,1020
2016,2,3,5,0,0,0,0,0,0,Super-Cooled Water,1,153.59,0.119,2.3,100,1,1020
2016,2,3,6,0,0,0,0,0,0,Overlapping,1,147.71,0.119,2.2,100,1,1020
2016,2,3,7,0,0,0,0,0,0,Overlapping,1,138.63,0.119,2.2,100,1,1020
2016,2,3,8,0,0,0,0,0,0,Overlapping,1,128.14,0.119,2.5,100,1,1020
2016,2,3,9,0,0,0,0,0,0,Overlapping,1,117.11,0.119,2.9,100,1,1020
2016,2,3,10,0,0,0,0,0,0,Overlapping,2,106.01,0.119,2.9,100,2,1020
2016,2,3,11,0,0,0,0,0,0,Overlapping,2,95.17,0.119,3.2,100,2,1020
2016,2,3,12,42.7,521.7,125.5,42.7,521.7,125.5,Overlapping,2,84.92,0.119,3.9,95.06,3,1020
2016,2,3,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Overlapping,2,75.63,0.119,4.5,97.88,3,1020
2016,2,3,14,69,627.4545455,69,83,714,353,Overlapping,3,67.79,0.119,4.7,95.33,4,1010
2016,2,3,15,94,646.625,94,100,751,452,Overlapping,4,62.04,0.119,4.9,94.01,5,1010
2016,2,3,16,97,561.1538462,97,111,756,501,Overlapping,4,59.01,0.119,5,92.9,6,1010
2016,2,3,17,107,598.16,107,117,733,493,Overlapping,5,59.15,0.119,5,91.96,7,1010
2016,2,3,18,60,586.52,60,131,629,423,Overlapping,6,62.43,0.119,4.9,90.51,8,1010
2016,2,3,19,116.72,568.4285714,323.24,104,760.48,432.16,Overlapping,7,68.4,0.119,4.9,94.83,8,1010
2016,2,3,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overlapping,7,76.38,0.119,5.3,99.73,8,1010
2016,2,3,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overlapping,8,85.77,0.119,5.5,98.23,9,1010
2016,2,3,22,0,0,0,0,0,0,Opaque Ice,9,96.08,0.119,5.4,100,9,1010
2016,2,3,23,0,0,0,0,0,0,Opaque Ice,9,106.94,0.119,5.3,98.26,10,1010
2016,2,4,0,0,0,0,0,0,0,Opaque Ice,9,118.04,0.119,5.2,99.32,10,1010
2016,2,4,1,0,0,0,0,0,0,Opaque Ice,9,129.02,0.119,5.5,100,10,1010
2016,2,4,2,0,0,0,0,0,0,Opaque Ice,9,139.39,0.119,5.9,100,10,1000
2016,2,4,3,0,0,0,0,0,0,Opaque Ice,9,148.21,0.119,5.6,100,10,1000
2016,2,4,4,0,0,0,0,0,0,Opaque Ice,9,153.61,0.119,4.8,100,10,1000
2016,2,4,5,0,0,0,0,0,0,Opaque Ice,9,153.31,0.119,4.1,100,10,1000
2016,2,4,6,0,0,0,0,0,0,Overlapping,9,147.47,0.119,3.7,100,10,1000
2016,2,4,7,0,0,0,0,0,0,Overlapping,9,138.44,0.119,3.2,100,10,1000
2016,2,4,8,0,0,0,0,0,0,Opaque Ice,9,127.97,0.119,2.9,100,9,1000
2016,2,4,9,0,0,0,0,0,0,Overlapping,9,116.94,0.119,2.8,100,9,1000
2016,2,4,10,0,0,0,0,0,0,Opaque Ice,9,105.84,0.119,2.9,100,9,1000
2016,2,4,11,0,0,0,0,0,0,Overlapping,9,94.99,0.119,2.9,100,9,1000
2016,2,4,12,42.7,521.7,125.5,42.7,521.7,125.5,Overlapping,9,84.72,0.119,2.6,100,9,1000
2016,2,4,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Overlapping,9,75.41,0.119,2.2,100,9,1000
2016,2,4,14,37,627.4545455,37,91,657,342,Overlapping,9,67.54,0.119,1.7,100,9,1010
2016,2,4,15,82,646.625,82,106,722,448,Opaque Ice,8,61.76,0.119,1.5,99.52,9,1010
2016,2,4,16,166,1,166,116,746,503,Opaque Ice,7,58.72,0.119,1.6,91.12,9,1010
2016,2,4,17,228,82,271,117,743,501,Overlapping,6,58.85,0.119,1.5,83.15,9,1010
2016,2,4,18,169,12,175,110,714,444,Opaque Ice,6,62.15,0.119,1.3,87.4,8,1010
2016,2,4,19,116.72,568.4285714,323.24,104,760.48,432.16,Opaque Ice,6,68.13,0.119,1.3,88.09,8,1010
2016,2,4,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Opaque Ice,5,76.13,0.119,1.5,92.16,7,1010
2016,2,4,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Opaque Ice,5,85.53,0.119,1.6,94.95,6,1010
2016,2,4,22,0,0,0,0,0,0,Opaque Ice,4,95.86,0.119,1.6,92.14,6,1010
2016,2,4,23,0,0,0,0,0,0,Opaque Ice,4,106.73,0.119,1.5,98.26,5,1010
2016,2,5,0,0,0,0,0,0,0,Opaque Ice,4,117.83,0.866,1.6,96.23,5,1010
2016,2,5,1,0,0,0,0,0,0,Opaque Ice,4,128.81,0.866,1.8,100,4,1010
2016,2,5,2,0,0,0,0,0,0,Overlapping,3,139.16,0.866,1.8,98.99,4,1010
2016,2,5,3,0,0,0,0,0,0,Overlapping,3,147.94,0.866,2,97.99,4,1010
2016,2,5,4,0,0,0,0,0,0,Opaque Ice,3,153.31,0.866,2.2,97.48,4,1010
2016,2,5,5,0,0,0,0,0,0,Opaque Ice,2,153.03,0.866,2.8,100,3,1010
2016,2,5,6,0,0,0,0,0,0,Opaque Ice,2,147.23,0.866,3.6,100,2,1010
2016,2,5,7,0,0,0,0,0,0,Opaque Ice,2,138.24,0.866,4.2,100,2,1010
2016,2,5,8,0,0,0,0,0,0,Opaque Ice,1,127.79,0.866,4.6,100,1,1010
2016,2,5,9,0,0,0,0,0,0,Opaque Ice,1,116.77,0.866,5.1,100,1,1010
2016,2,5,10,0,0,0,0,0,0,Opaque Ice,1,105.66,0.866,5.5,100,1,1010
2016,2,5,11,0,0,0,0,0,0,Opaque Ice,1,94.81,0.866,5.4,100,1,1010
2016,2,5,12,42.7,521.7,125.5,42.7,521.7,125.5,Opaque Ice,0,84.52,0.866,5.4,99.19,1,1010
2016,2,5,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Opaque Ice,0,75.18,0.866,5.6,98.6,1,1010
2016,2,5,14,61,627.4545455,61,146,565,364,Overshooting,0,67.29,0.866,6.1,97.53,1,1010
2016,2,5,15,19,646.625,19,162,663,479,Overshooting,0,61.48,0.866,6.5,96.12,1,1010
2016,2,5,16,57,561.1538462,57,162,723,541,Overshooting,0,58.42,0.866,6.6,94.14,1,1010
2016,2,5,17,140,598.16,140,144,766,544,Opaque Ice,0,58.55,0.866,6.4,92.61,1,1010
2016,2,5,18,29,586.52,29,126,759,484,Overshooting,0,61.85,0.866,6.1,98.57,0,1010
2016,2,5,19,116.72,568.4285714,323.24,104,760.48,432.16,Overshooting,0,67.85,0.866,6.1,97.33,0,1010
2016,2,5,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overshooting,0,75.88,0.866,6.3,93.99,0,1010
2016,2,5,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overshooting,-1,85.3,0.866,6.4,88.99,0,1010
2016,2,5,22,0,0,0,0,0,0,Super-Cooled Water,-2,95.64,0.866,6.3,90.22,-1,1010
2016,2,5,23,0,0,0,0,0,0,Super-Cooled Water,-3,106.52,0.866,6,85.89,-1,1010
2016,2,6,0,0,0,0,0,0,0,Probably Clear,-3,117.62,0.866,5.6,81.3,-1,1010
2016,2,6,1,0,0,0,0,0,0,Probably Clear,-4,128.59,0.866,5.3,83.69,-2,1010
2016,2,6,2,0,0,0,0,0,0,Probably Clear,-4,138.92,0.866,5,81.03,-2,1010
2016,2,6,3,0,0,0,0,0,0,Probably Clear,-5,147.68,0.866,4.6,83.94,-3,1010
2016,2,6,4,0,0,0,0,0,0,Probably Clear,-6,153.01,0.866,4.3,84.65,-4,1020
2016,2,6,5,0,0,0,0,0,0,Super-Cooled Water,-6,152.74,0.866,4.1,87.65,-5,1020
2016,2,6,6,0,0,0,0,0,0,Probably Clear,-7,146.99,0.866,4,85.56,-5,1020
2016,2,6,7,0,0,0,0,0,0,Probably Clear,-7,138.03,0.866,3.7,83.15,-5,1020
2016,2,6,8,0,0,0,0,0,0,Probably Clear,-7,127.6,0.866,3.4,87.74,-6,1020
2016,2,6,9,0,0,0,0,0,0,Probably Clear,-7,116.59,0.866,3,86.84,-6,1020
2016,2,6,10,0,0,0,0,0,0,Probably Clear,-8,105.48,0.866,2.7,85.44,-6,1020
2016,2,6,11,0,0,0,0,0,0,Probably Clear,-8,94.61,0.866,2.4,78.27,-5,1020
2016,2,6,12,42.7,521.7,125.5,42.7,521.7,125.5,Probably Clear,-7,84.31,0.866,2,74.26,-4,1020
2016,2,6,13,69,694,250,69,694,250,Probably Clear,-6,74.95,0.866,1.7,67.04,-1,1020
2016,2,6,14,83,671,345,91,817,410,Overlapping,-4,67.03,0.866,1.7,71.82,0,1020
2016,2,6,15,138,578,417,106,872,526,Overlapping,-3,61.2,0.866,2.1,76.19,0,1020
2016,2,6,16,120,694,487,114,890,585,Overlapping,-2,58.12,0.866,2.6,80.5,0,1020
2016,2,6,17,127,671,480,117,881,580,Overlapping,-2,58.24,0.866,3,77.66,1,1020
2016,2,6,18,108,677,431,113,840,513,Overlapping,-2,61.56,0.866,3.4,79.85,1,1020
2016,2,6,19,100,580,321,100,763,391,Super-Cooled Water,-1,67.58,0.866,3.5,82.42,1,1020
2016,2,6,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Super-Cooled Water,-1,75.62,0.866,3.4,91.46,0,1020
2016,2,6,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Super-Cooled Water,-1,85.07,0.866,3.3,92.14,0,1020
2016,2,6,22,0,0,0,0,0,0,Overlapping,-1,95.43,0.866,3.3,88.88,0,1020
2016,2,6,23,0,0,0,0,0,0,Overlapping,-1,106.31,0.866,3.3,87.02,0,1020
2016,2,7,0,0,0,0,0,0,0,Overlapping,-2,117.41,0.866,3.3,92.5,-1,1020
2016,2,7,1,0,0,0,0,0,0,Probably Clear,-2,128.37,0.866,3.3,91.39,-1,1020
2016,2,7,2,0,0,0,0,0,0,Overlapping,-2,138.69,0.866,3.4,89.82,-1,1020
2016,2,7,3,0,0,0,0,0,0,Super-Cooled Water,-2,147.4,0.866,3.5,88.29,-1,1020
2016,2,7,4,0,0,0,0,0,0,Super-Cooled Water,-2,152.71,0.866,3.4,87.74,-1,1020
2016,2,7,5,0,0,0,0,0,0,Overlapping,-2,152.44,0.866,3.4,89.96,-1,1010
2016,2,7,6,0,0,0,0,0,0,Probably Clear,-2,146.74,0.866,3.4,90.94,-1,1010
2016,2,7,7,0,0,0,0,0,0,Super-Cooled Water,-2,137.81,0.866,3.4,89.07,-1,1010
2016,2,7,8,0,0,0,0,0,0,Super-Cooled Water,-2,127.41,0.866,3.3,94.63,-2,1010
2016,2,7,9,0,0,0,0,0,0,Super-Cooled Water,-2,116.4,0.866,3.2,93.75,-2,1010
2016,2,7,10,0,0,0,0,0,0,Probably Clear,-3,105.29,0.866,3,91.96,-2,1010
2016,2,7,11,0,0,0,0,0,0,Probably Clear,-3,94.42,0.866,2.7,88.82,-2,1010
2016,2,7,12,35,390,75,35,390,75,Probably Clear,-3,84.09,0.866,2.4,84,-1,1010
2016,2,7,13,68,681,247,68,681,247,Clear,-1,74.71,0.866,1.9,88.79,0,1010
2016,2,7,14,88,807,406,88,807,406,Probably Clear,0,66.77,0.866,1.6,89.13,1,1010
2016,2,7,15,96,879,524,96,879,524,Clear,0,60.91,0.866,1.4,83.07,2,1010
2016,2,7,16,101,904,583,101,904,583,Clear,-1,57.81,0.866,1,69.56,4,1010
2016,2,7,17,134,652,481,101,902,581,Fog,-1,57.93,0.866,0.6,62,5,1010
2016,2,7,18,99,864,515,99,864,515,Probably Clear,-1,61.26,0.866,0.7,63.22,5,1010
2016,2,7,19,69,733,352,86,802,396,Overlapping,0,67.3,0.866,1.5,71.03,4,1010
2016,2,7,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overlapping,0,75.37,0.866,2.2,88.8,2,1010
2016,2,7,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overlapping,0,84.83,0.866,2.3,91.51,1,1010
2016,2,7,22,0,0,0,0,0,0,Overlapping,0,95.21,0.866,2.5,89.4,1,1010
2016,2,7,23,0,0,0,0,0,0,Super-Cooled Water,0,106.1,0.866,3,91.29,1,1010
2016,2,8,0,0,0,0,0,0,0,Overlapping,0,117.2,0.866,3.6,86.77,2,1010
2016,2,8,1,0,0,0,0,0,0,Overlapping,0,128.15,0.866,4.2,88.17,2,1010
2016,2,8,2,0,0,0,0,0,0,Overlapping,0,138.45,0.866,4.9,88.9,2,1010
2016,2,8,3,0,0,0,0,0,0,Overlapping,0,147.13,0.866,5.6,88.57,2,1010
2016,2,8,4,0,0,0,0,0,0,Opaque Ice,0,152.4,0.866,6.3,87.62,2,1010
2016,2,8,5,0,0,0,0,0,0,Opaque Ice,0,152.14,0.866,6.9,87.01,2,1010
2016,2,8,6,0,0,0,0,0,0,Opaque Ice,0,146.48,0.866,7.4,91.42,1,1000
2016,2,8,7,0,0,0,0,0,0,Opaque Ice,0,137.59,0.866,7.8,86.96,1,1000
2016,2,8,8,0,0,0,0,0,0,Opaque Ice,-1,127.21,0.866,7.8,86.4,0,1000
2016,2,8,9,0,0,0,0,0,0,Opaque Ice,-2,116.21,0.866,7.5,83.72,0,1000
2016,2,8,10,0,0,0,0,0,0,Opaque Ice,-2,105.1,0.866,7.4,84.37,0,1000
2016,2,8,11,0,0,0,0,0,0,Opaque Ice,-2,94.21,0.866,7.6,84.44,0,1000
2016,2,8,12,42.7,521.7,125.5,42.7,521.7,125.5,Opaque Ice,-2,83.87,0.866,7.7,84.23,0,1000
2016,2,8,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Opaque Ice,-2,74.47,0.866,7.7,83.61,0,1000
2016,2,8,14,53,627.4545455,53,140,611,384,Opaque Ice,-2,66.5,0.866,7.7,82.7,0,1000
2016,2,8,15,48,646.625,48,166,676,498,Opaque Ice,-2,60.62,0.866,7.7,87.53,-1,1000
2016,2,8,16,152,561.1538462,152,186,690,557,Opaque Ice,-3,57.5,0.866,7.6,85.76,-1,1000
2016,2,8,17,204,22,216,194,670,553,Overlapping,-3,57.62,0.866,7.5,84.26,-1,1000
2016,2,8,18,199,43,220,186,624,489,Overlapping,-3,60.96,0.866,7.5,88.52,-2,1000
2016,2,8,19,131,568.4285714,131,157,551,372,Overlapping,-4,67.02,0.866,7.4,85.99,-2,1000
2016,2,8,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overlapping,-4,75.11,0.866,7.2,90.11,-3,1000
2016,2,8,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overlapping,-4,84.6,0.866,6.9,87.83,-3,1000
2016,2,8,22,0,0,0,0,0,0,Overlapping,-4,94.99,0.866,6.6,86.51,-3,1000
2016,2,8,23,0,0,0,0,0,0,Overlapping,-5,105.89,0.866,6.3,85.99,-3,1000
2016,2,9,0,0,0,0,0,0,0,Overlapping,-5,116.99,0.866,5.9,85.87,-3,1000
2016,2,9,1,0,0,0,0,0,0,Overlapping,-5,127.93,0.866,5.5,85.61,-3,1000
2016,2,9,2,0,0,0,0,0,0,Opaque Ice,-5,138.2,0.866,5,85.29,-3,1000
2016,2,9,3,0,0,0,0,0,0,Overlapping,-5,146.85,0.866,4.4,84.79,-3,1000
2016,2,9,4,0,0,0,0,0,0,Overlapping,-5,152.09,0.866,4,84.2,-3,1000
2016,2,9,5,0,0,0,0,0,0,Overlapping,-5,151.83,0.866,3.7,83.06,-3,1000
2016,2,9,6,0,0,0,0,0,0,Super-Cooled Water,-5,146.21,0.866,3.5,87.99,-4,1000
2016,2,9,7,0,0,0,0,0,0,Overlapping,-5,137.37,0.866,3.5,86.8,-4,1000
2016,2,9,8,0,0,0,0,0,0,Overlapping,-5,127,0.866,3.2,86.18,-4,1000
2016,2,9,9,0,0,0,0,0,0,Overlapping,-6,116.02,0.866,2.7,85.79,-4,1000
2016,2,9,10,0,0,0,0,0,0,Overlapping,-6,104.9,0.866,2.4,84.59,-4,1000
2016,2,9,11,0,0,0,0,0,0,Super-Cooled Water,-6,94.01,0.866,2.3,83.44,-4,1000
2016,2,9,12,42.7,521.7,125.5,42.7,521.7,125.5,Super-Cooled Water,-6,83.65,0.866,2.2,79.12,-3,1000
2016,2,9,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Super-Cooled Water,-5,74.22,0.866,1.9,79.42,-2,1000
2016,2,9,14,130,627.4545455,130,105,767,414,Super-Cooled Water,-4,66.23,0.866,2,75.62,-1,1000
2016,2,9,15,218,86,261,117,838,533,Overlapping,-4,60.32,0.866,2.4,78.87,-1,990
2016,2,9,16,249,131,320,127,860,593,Overlapping,-3,57.18,0.866,2.9,75.58,0,990
2016,2,9,17,245,105,302,126,860,591,Opaque Ice,-3,57.3,0.866,3.5,76.79,0,990
2016,2,9,18,212,73,248,121,825,525,Opaque Ice,-3,60.66,0.866,3.6,82.89,-1,990
2016,2,9,19,114,568.4285714,114,108,746,403,Overlapping,-3,66.74,0.866,3.3,81.78,-1,990
2016,2,9,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overlapping,-3,74.86,0.866,3.2,80.49,-1,990
2016,2,9,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overlapping,-4,84.36,0.866,3.1,84.51,-2,990
2016,2,9,22,0,0,0,0,0,0,Super-Cooled Water,-4,94.76,0.866,3,80.13,-2,990
2016,2,9,23,0,0,0,0,0,0,Super-Cooled Water,-5,105.68,0.866,2.8,83.76,-3,990
2016,2,10,0,0,0,0,0,0,0,Super-Cooled Water,-5,116.78,0.866,2.5,82.19,-3,990
2016,2,10,1,0,0,0,0,0,0,Overlapping,-5,127.71,0.866,2.3,80.25,-3,990
2016,2,10,2,0,0,0,0,0,0,Super-Cooled Water,-6,137.96,0.866,2.2,78.81,-3,990
2016,2,10,3,0,0,0,0,0,0,Clear,-6,146.57,0.866,2,84.34,-4,990
2016,2,10,4,0,0,0,0,0,0,Probably Clear,-6,151.77,0.866,1.9,83.89,-4,990
2016,2,10,5,0,0,0,0,0,0,Clear,-6,151.52,0.866,1.5,84.45,-4,990
2016,2,10,6,0,0,0,0,0,0,Overlapping,-6,145.94,0.866,1.1,84.25,-4,990
2016,2,10,7,0,0,0,0,0,0,Overlapping,-6,137.14,0.866,0.8,77.86,-3,990
2016,2,10,8,0,0,0,0,0,0,Overlapping,-6,126.79,0.866,0.5,78.01,-3,990
2016,2,10,9,0,0,0,0,0,0,Overlapping,-6,115.82,0.866,0.7,78.44,-3,990
2016,2,10,10,0,0,0,0,0,0,Overlapping,-5,104.7,0.866,1.1,80.09,-3,990
2016,2,10,11,0,0,0,0,0,0,Overlapping,-5,93.79,0.866,1.4,76.89,-2,990
2016,2,10,12,42.7,521.7,125.5,42.7,521.7,125.5,Overlapping,-4,83.42,0.866,1.6,74.83,-1,990
2016,2,10,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Overlapping,-3,73.97,0.866,1.7,77.07,0,990
2016,2,10,14,164,279,278,177,544,399,Super-Cooled Water,-2,65.95,0.866,1.7,82.3,0,990
2016,2,10,15,191,403,392,183,672,519,Super-Cooled Water,-2,60.01,0.866,1.6,86.22,0,990
2016,2,10,16,249,215,366,200,693,579,Super-Cooled Water,-1,56.86,0.866,1.6,89.28,0,990
2016,2,10,17,158.4642857,598.16,466.5357143,117.3214286,850.8928571,604.0714286,Super-Cooled Water,-1,56.98,0.866,1.6,91.53,0,990
2016,2,10,18,216,77,254,192,644,510,Overlapping,0,60.35,0.866,1.5,93.19,0,990
2016,2,10,19,152,338,287,171,546,389,Overlapping,0,66.46,0.866,1.5,94.54,0,990
2016,2,10,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overlapping,0,74.6,0.866,1.6,95.79,0,990
2016,2,10,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overlapping,0,84.13,0.866,2,93.13,0,990
2016,2,10,22,0,0,0,0,0,0,Super-Cooled Water,-1,94.54,0.866,2.5,90.46,0,990
2016,2,10,23,0,0,0,0,0,0,Super-Cooled Water,-1,105.47,0.866,2.9,90.67,0,990
2016,2,11,0,0,0,0,0,0,0,Probably Clear,-1,116.57,0.866,3.2,90.05,0,990
2016,2,11,1,0,0,0,0,0,0,Probably Clear,-1,127.49,0.866,3.5,88.75,0,1000
2016,2,11,2,0,0,0,0,0,0,Probably Clear,-2,137.71,0.866,3.8,86.19,0,1000
2016,2,11,3,0,0,0,0,0,0,Super-Cooled Water,-2,146.29,0.866,3.9,87.43,-1,1000
2016,2,11,4,0,0,0,0,0,0,Super-Cooled Water,-3,151.45,0.866,4,89.5,-2,1000
2016,2,11,5,0,0,0,0,0,0,Probably Clear,-3,151.21,0.866,3.9,86.94,-2,1000
2016,2,11,6,0,0,0,0,0,0,Clear,-4,145.67,0.866,3.9,84.91,-2,1000
2016,2,11,7,0,0,0,0,0,0,Probably Clear,-4,136.9,0.866,3.8,89.31,-3,1000
2016,2,11,8,0,0,0,0,0,0,Super-Cooled Water,-4,126.58,0.866,3.6,87.69,-3,1000
2016,2,11,9,0,0,0,0,0,0,Overlapping,-5,115.61,0.866,3.5,85.49,-3,1000
2016,2,11,10,0,0,0,0,0,0,Overlapping,-5,104.49,0.866,3.3,83.95,-3,1000
2016,2,11,11,0,0,0,0,0,0,Overlapping,-5,93.57,0.866,3.3,82.5,-3,1000
2016,2,11,12,42.7,521.7,125.5,42.7,521.7,125.5,Overlapping,-5,83.18,0.866,3.5,82.81,-3,1000
2016,2,11,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Overlapping,-5,73.71,0.866,3.8,82.12,-3,1000
2016,2,11,14,137,456,325,156,636,419,Overlapping,-5,65.67,0.866,4.1,80.64,-3,1000
2016,2,11,15,228,157,307,172,731,541,Overlapping,-6,59.7,0.866,4.5,79.76,-3,1000
2016,2,11,16,244,74,285,180,769,604,Super-Cooled Water,-6,56.54,0.866,4.9,77.92,-3,1000
2016,2,11,17,178,541,475,172,788,605,Super-Cooled Water,-6,56.66,0.866,5.2,74.98,-3,1000
2016,2,11,18,141,592,437,145,800,544,Super-Cooled Water,-7,60.04,0.866,5.5,71.71,-3,1000
2016,2,11,19,161,292,278,121,749,423,Overlapping,-8,66.18,0.866,5.8,73.4,-4,1000
2016,2,11,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overlapping,-8,74.34,0.866,6,68.77,-4,1000
2016,2,11,21,38,416,83,38,416,83,Probably Clear,-9,83.89,0.866,6.1,70.16,-5,1000
2016,2,11,22,0,0,0,0,0,0,Super-Cooled Water,-10,94.32,0.866,6.3,73.01,-6,1000
2016,2,11,23,0,0,0,0,0,0,Super-Cooled Water,-10,105.25,0.866,6.5,74.47,-7,1000
2016,2,12,0,0,0,0,0,0,0,Super-Cooled Water,-11,116.35,0.866,6.5,76.11,-8,1010
2016,2,12,1,0,0,0,0,0,0,Super-Cooled Water,-12,127.27,0.866,6.4,78.21,-9,1010
2016,2,12,2,0,0,0,0,0,0,Super-Cooled Water,-12,137.47,0.866,6.1,75.48,-9,1010
2016,2,12,3,0,0,0,0,0,0,Super-Cooled Water,-13,146,0.866,6,78.63,-10,1010
2016,2,12,4,0,0,0,0,0,0,Super-Cooled Water,-13,151.13,0.866,5.9,76.35,-10,1010
2016,2,12,5,0,0,0,0,0,0,Super-Cooled Water,-13,150.89,0.866,5.8,74.8,-10,1010
2016,2,12,6,0,0,0,0,0,0,Super-Cooled Water,-13,145.39,0.866,5.6,79.75,-11,1010
2016,2,12,7,0,0,0,0,0,0,Probably Clear,-13,136.65,0.866,5.4,78.9,-11,1010
2016,2,12,8,0,0,0,0,0,0,Super-Cooled Water,-14,126.35,0.866,5.1,84.55,-12,1010
2016,2,12,9,0,0,0,0,0,0,Super-Cooled Water,-14,115.39,0.866,4.9,82.25,-12,1010
2016,2,12,10,0,0,0,0,0,0,Super-Cooled Water,-14,104.28,0.866,4.6,85.36,-13,1010
